exp_time,od_measured,pump_1_rate,pump_2_rate,Time.hours
109614.28,0.915200886,0,0.25,30.44841111
109674.34,0.921623745,0,0.07,30.46509444
109734.38,0.930330001,0,0.07,30.48177222
109794.45,0.930625167,0,0.07,30.49845833
109854.52,0.917830648,0,0.07,30.51514444
109914.59,0.93862157,0,0,30.53183056
109974.66,0.936056752,0,0,30.54851667
110034.72,0.939913557,0,0,30.5652
110094.8,0.928190777,0,0,30.58188889
110154.87,0.952533802,0,0,30.598575
110214.94,0.944536963,0,0,30.61526111
110275.01,0.940906763,0,0,30.63194722
110335.05,0.960934559,0,0,30.648625
110395.12,0.948859598,0,0,30.66531111
110455.2,0.945790369,0,0,30.682
110515.26,0.944554509,0,0,30.69868333
110575.28,0.956365604,0,0,30.71535556
110635.35,0.945740319,0,0,30.73204167
110695.39,0.938991161,0,0,30.74871944
110755.44,0.964058456,0,0,30.7654
110815.48,0.961113987,0,0,30.78207778
110875.52,0.970071169,0,0,30.79875556
110935.6,0.964627677,0,0,30.81544444
110995.67,0.975352063,0,0,30.83213056
111055.72,0.966374547,0,0,30.84881111
111115.76,0.963134433,0,0,30.86548889
111175.84,0.983263938,0,0,30.88217778
111235.92,0.98724334,0,0,30.89886667
111296,0.99188153,0,0,30.91555556
111356.04,0.972504312,0,0,30.93223333
111416.1,0.965001828,0,0,30.94891667
111476.15,0.990053971,0,0,30.96559722
111536.19,0.983585795,0,0,30.982275
111596.24,0.991940163,0,0,30.99895556
111656.28,0.999576228,0,0,31.01563333
111716.32,0.997635878,0,0,31.03231111
111776.39,1.004223247,0,0,31.04899722
111836.47,1.001789726,0,0,31.06568611
111896.54,0.991712686,0,0,31.08237222
111956.61,1.000091862,0,0,31.09905833
112016.67,1.002125474,0,0,31.11574167
112076.72,1.022860901,0,0,31.13242222
112136.8,1.020609621,0,0,31.14911111
112196.88,1.016623516,0,0,31.1658
112256.95,1.019361843,0,0,31.18248611
112317.01,1.005121883,0,0,31.19916944
112377.05,1.026992808,0,0,31.21584722
112437.12,1.032372419,0,0,31.23253333
112497.18,1.034918597,0,0,31.24921667
112557.24,1.020031222,0,0,31.2659
112617.29,1.042592187,0,0,31.28258056
112677.33,1.032649765,0,0,31.29925833
112737.4,1.036119507,0,0,31.31594444
112797.48,1.04281873,0,0,31.33263333
112857.52,1.03501034,0,0,31.34931111
112917.6,1.030260389,0,0,31.366
112977.66,1.044161872,0,0,31.38268333
113037.75,1.051401096,0.02,0.15,31.399375
113097.86,1.003292937,0.02,0.15,31.41607222
113157.93,0.908840011,0,0.07,31.43275833
113217.97,0.899450638,0,0.25,31.44943611
113278.02,0.904115574,0,0.07,31.46611667
113338.08,0.916493258,0,0.07,31.4828
113398.15,0.919651015,0,0.07,31.49948611
113458.21,0.901773379,0,0.07,31.51616944
113518.25,0.928671912,0,0.25,31.53284722
113578.32,0.927622129,0,0.07,31.54953333
113638.38,0.93569104,0,0.07,31.56621667
113698.42,0.91804686,0,0.07,31.58289444
113758.48,0.934165026,0,0,31.59957778
113818.55,0.9363843,0,0,31.61626389
113878.59,0.929268222,0,0,31.63294167
113938.67,0.935855177,0,0,31.64963056
113998.73,0.940179828,0,0,31.66631389
114058.81,0.935128557,0,0,31.68300278
114118.88,0.938684529,0,0,31.69968889
114178.92,0.94499024,0,0,31.71636667
114238.96,0.941737563,0,0,31.73304444
114299.04,0.937850854,0,0,31.74973333
114359.11,0.943524383,0,0,31.76641944
114419.16,0.944368231,0,0,31.7831
114479.22,0.953364313,0,0,31.79978333
114539.26,0.947701226,0,0,31.81646111
114599.31,0.944044526,0,0,31.83314167
114659.38,0.971548992,0,0,31.84982778
114719.42,0.949455908,0,0,31.86650556
114779.5,0.948531415,0,0,31.88319444
114839.58,0.973263887,0,0,31.89988333
114899.67,0.969232683,0,0,31.916575
114959.72,0.962436166,0,0,31.93325556
115019.76,0.961002997,0,0,31.94993333
115079.83,0.974444581,0,0,31.96661944
115139.89,0.978496534,0,0,31.98330278
115199.95,0.972620431,0,0,31.99998611
115260.04,0.983496425,0,0,32.01667778
115320.1,0.969950894,0,0,32.03336111
115380.14,0.981382559,0,0,32.05003889
115440.21,0.971092226,0,0,32.066725
115500.29,0.973813951,0,0,32.08341389
115560.37,0.982060821,0,0,32.10010278
115620.45,0.98427473,0,0,32.11679167
115680.52,0.995084129,0,0,32.13347778
115740.6,1.00337941,0,0,32.15016667
115800.68,0.994331243,0,0,32.16685556
115860.74,0.997420966,0,0,32.18353889
115920.8,1.012497792,0,0,32.20022222
115980.88,0.99884485,0,0,32.21691111
116040.96,1.016157863,0,0,32.2336
116101.01,1.008312445,0,0,32.25028056
116161.09,1.034012474,0,0,32.26696944
116221.12,1.023670796,0,0,32.28364444
116281.2,1.037001589,0,0,32.30033333
116341.25,1.013434994,0,0,32.31701389
116401.3,1.016317088,0,0,32.33369444
116461.37,1.020088881,0,0,32.35038056
116521.43,1.027146131,0,0,32.36706389
116581.5,1.03161256,0,0,32.38375
116641.59,1.026948237,0,0,32.40044167
116701.62,1.029991658,0,0,32.41711667
116761.7,1.024121695,0,0,32.43380556
116821.75,1.035601729,0,0,32.45048611
116881.79,1.033027804,0,0,32.46716389
116941.86,1.033128225,0,0,32.48385
117001.9,1.058965337,0,0,32.50052778
117061.96,1.037414046,0,0,32.51721111
117122.03,1.0495021,0,0,32.53389722
117182.07,1.047684635,0.0197961,0.149184399,32.550575
117242.14,1.011120977,0.02,0.15,32.56726111
117302.21,0.933791751,0.000263036,0.071052145,32.58394722
117362.29,0.907450702,0,0.07,32.60063611
117422.33,0.924574446,0,0.25,32.61731389
117482.39,0.930658623,0,0.07,32.63399722
117542.44,0.921414283,0,0.07,32.65067778
117602.5,0.913104106,0,0.07,32.66736111
117662.58,0.928384121,0,0.07,32.68405
117722.63,0.930406646,0,0.25,32.70073056
117782.68,0.922767195,0,0.07,32.71741111
117842.72,0.923535472,0,0.07,32.73408889
117902.79,0.946206386,0,0.07,32.750775
117962.83,0.922894802,0,0,32.76745278
118022.9,0.922030183,0,0,32.78413889
118082.96,0.928282386,0,0,32.80082222
118143.04,0.930319874,0,0,32.81751111
118203.08,0.928330167,0,0,32.83418889
118263.15,0.940986362,0,0,32.850875
118323.2,0.941881577,0,0,32.86755556
118383.28,0.938822917,0,0,32.88424444
118443.36,0.948117474,0,0,32.90093333
118503.43,0.953320975,0,0,32.91761944
118563.51,0.956065379,0,0,32.93430833
118623.56,0.955430354,0,0,32.95098889
118683.6,0.95515241,0,0,32.96766667
118743.64,0.972276217,0,0,32.98434444
118803.69,0.95509622,0,0,33.001025
118863.76,0.955066919,0,0,33.01771111
118923.87,0.958139798,0,0,33.03440833
118983.95,0.978436127,0,0,33.05109722
119044.03,0.977472713,0,0,33.06778611
119104.11,0.970308509,0,0,33.084475
119164.15,0.975320598,0,0,33.10115278
119224.21,0.982721169,0,0,33.11783611
119284.29,0.98485462,0,0,33.134525
119344.37,0.967073359,0,0,33.15121389
119404.41,0.98765676,0,0,33.16789167
119464.48,0.986605482,0,0,33.18457778
119524.55,0.982202624,0,0,33.20126389
119584.62,0.98583793,0,0,33.21795
119644.69,0.985525059,0,0,33.23463611
119704.73,0.979652811,0,0,33.25131389
119764.78,0.987904058,0,0,33.26799444
119824.84,1.007433238,0,0,33.28467778
119884.92,1.00400465,0,0,33.30136667
119944.97,0.994754639,0,0,33.31804722
120005.05,0.994521973,0,0,33.33473611
120065.12,1.00870356,0,0,33.35142222
120125.19,1.011227048,0,0,33.36810833
120185.27,1.019401599,0,0,33.38479722
120245.31,0.997458239,0,0,33.401475
120305.4,1.021639473,0,0,33.41816667
120365.44,1.007878328,0,0,33.43484444
120425.5,1.014376214,0,0,33.45152778
120485.57,1.012454698,0,0,33.46821389
120545.61,1.017397106,0,0,33.48489167
120605.66,1.022560773,0,0,33.50157222
120665.74,1.014685965,0,0,33.51826111
120725.82,1.032552939,0,0,33.53495
120785.88,1.03173046,0,0,33.55163333
120845.94,1.03226644,0,0,33.56831667
120906.01,1.02309785,0,0,33.58500278
120966.07,1.047231474,0,0,33.60168611
121026.12,1.036224644,0,0,33.61836667
121086.17,1.029247399,0,0,33.63504722
121146.25,1.045224722,0,0,33.65173611
121206.3,1.047274884,0.019721067,0.14888427,33.66841667
121266.36,0.9645149,0.012473202,0.119892809,33.6851
121326.42,0.897630069,0,0.25,33.70178333
121386.47,0.90087008,0,0.07,33.71846389
121446.52,0.912436338,0,0.07,33.73514444
121506.58,0.929494583,0,0.07,33.75182778
121566.61,0.907539509,0,0.07,33.76850278
121626.65,0.913147354,0,0.25,33.78518056
121686.72,0.9141779,0,0.07,33.80186667
121746.77,0.916607531,0,0.07,33.81854722
121806.81,0.917287386,0,0.07,33.835225
121866.89,0.928227979,0,0.07,33.85191389
121926.96,0.929853197,0,0,33.8686
121987.04,0.91251196,0,0,33.88528889
122047.1,0.921939497,0,0,33.90197222
122107.17,0.928557389,0,0,33.91865833
122167.21,0.927003736,0,0,33.93533611
122227.29,0.939798833,0,0,33.952025
122287.36,0.945462042,0,0,33.96871111
122347.4,0.928362927,0,0,33.98538889
122407.45,0.932103818,0,0,34.00206944
122467.49,0.931794724,0,0,34.01874722
122527.56,0.939926349,0,0,34.03543333
122587.63,0.947556418,0,0,34.05211944
122647.71,0.939220704,0,0,34.06880833
122707.79,0.950946047,0,0,34.08549722
122767.87,0.943838552,0,0,34.10218611
122827.93,0.958024683,0,0,34.11886944
122888,0.942024269,0,0,34.13555556
122948.06,0.962284837,0,0,34.15223889
123008.13,0.95773737,0,0,34.168925
123068.17,0.94838092,0,0,34.18560278
123128.22,0.953875128,0,0,34.20228333
123188.29,0.96987357,0,0,34.21896944
123248.32,0.957278787,0,0,34.23564444
123308.41,0.973201988,0,0,34.25233611
123368.48,0.957405173,0,0,34.26902222
123428.55,0.969471718,0,0,34.28570833
123488.63,0.960144531,0,0,34.30239722
123548.71,0.977484932,0,0,34.31908611
123608.76,0.97214686,0,0,34.33576667
123668.79,0.985012433,0,0,34.35244167
123728.86,0.976649234,0,0,34.36912778
123788.9,0.997380949,0,0,34.38580556
123848.95,0.985550739,0,0,34.40248611
123909.03,0.978636982,0,0,34.419175
123969.08,0.991901765,0,0,34.43585556
124029.16,0.978265251,0,0,34.45254444
124089.2,0.985677541,0,0,34.46922222
124149.25,0.99882666,0,0,34.48590278
124209.33,0.995211183,0,0,34.50259167
124269.41,1.009110315,0,0,34.51928056
124329.49,1.00636879,0,0,34.53596944
124389.56,1.000949294,0,0,34.55265556
124449.64,1.001148775,0,0,34.56934444
124509.71,1.002452161,0,0,34.58603056
124569.78,1.01029106,0,0,34.60271667
124629.82,1.008651202,0,0,34.61939444
124689.9,1.013228371,0,0,34.63608333
124749.95,1.021812694,0,0,34.65276389
124810,1.011154254,0,0,34.66944444
124870.06,1.01618519,0,0,34.68612778
124930.12,1.024269807,0,0,34.70281111
124990.17,1.022679878,0,0,34.71949167
125050.23,1.015685947,0,0,34.736175
125110.3,1.017817191,0,0,34.75286111
125170.33,1.036800734,0,0,34.76953611
125230.41,1.034062089,0,0,34.786225
125290.49,1.032998824,0,0,34.80291389
125350.56,1.03064127,0,0,34.8196
125410.64,1.034618756,0,0,34.83628889
125470.68,1.034691211,0,0,34.85296667
125530.76,1.041584314,0,0,34.86965556
125590.89,1.058138616,0.02,0.15,34.88635833
125650.94,0.962504447,0.01341602,0.123664079,34.90303889
125711,0.90223205,0,0.07,34.91972222
125771.05,0.904350865,0,0.07,34.93640278
125831.09,0.898169837,0,0.25,34.95308056
125891.13,0.905623333,0,0.07,34.96975833
125951.18,0.915078244,0,0.07,34.98643889
126011.23,0.903680475,0,0.07,35.00311944
126071.3,0.909014675,0,0.07,35.01980556
126131.38,0.924450998,0,0.25,35.03649444
126191.44,0.909960455,0,0.07,35.05317778
126251.52,0.918455174,0,0.07,35.06986667
126311.55,0.905934988,0,0,35.08654167
126371.63,0.902329495,0,0,35.10323056
126431.67,0.910380008,0,0,35.11990833
126491.76,0.92577551,0,0,35.1366
126551.82,0.935737069,0,0,35.15328333
126611.89,0.922001802,0,0,35.16996944
126671.97,0.921980647,0,0,35.18665833
126732.01,0.920304231,0,0,35.20333611
126792.09,0.943594666,0,0,35.220025
126852.16,0.959642556,0,0,35.23671111
126912.24,0.939267323,0,0,35.2534
126972.32,0.948820998,0,0,35.27008889
127032.4,0.936572108,0,0,35.28677778
127092.47,0.95946537,0,0,35.30346389
127152.55,0.953708652,0,0,35.32015278
127212.62,0.93741133,0,0,35.33683889
127272.7,0.944599335,0,0,35.35352778
127332.74,0.966257492,0,0,35.37020556
127392.8,0.959719763,0,0,35.38688889
127452.84,0.953214164,0,0,35.40356667
127512.91,0.954907325,0,0,35.42025278
127572.99,0.958252967,0,0,35.43694167
127633.02,0.954869832,0,0,35.45361667
127693.13,0.973421302,0,0,35.47031389
127753.2,0.960936795,0,0,35.487
127813.26,0.960719945,0,0,35.50368333
127873.33,0.981875165,0,0,35.52036944
127933.39,0.968721954,0,0,35.53705278
127993.47,0.970379686,0,0,35.55374167
128053.55,0.984903753,0,0,35.57043056
128113.62,0.994538886,0,0,35.58711667
128173.66,0.973003258,0,0,35.60379444
128233.7,0.987598403,0,0,35.62047222
128293.77,0.985400613,0,0,35.63715833
128353.85,0.985204672,0,0,35.65384722
128413.89,1.012619911,0,0,35.670525
128473.94,1.016448323,0,0,35.68720556
128534.01,1.001955784,0,0,35.70389167
128594.05,1.009393111,0,0,35.72056944
128654.13,1.003922681,0,0,35.73725833
128714.18,1.018290327,0,0,35.75393889
128774.21,0.982476808,0,0,35.77061389
128834.29,1.007490159,0,0,35.78730278
128894.4,1.007595715,0,0,35.804
128954.45,1.004515482,0,0,35.82068056
129014.5,1.00990255,0,0,35.83736111
129074.56,1.010965325,0,0,35.85404444
129134.6,1.021019258,0,0,35.87072222
129194.69,1.024247745,0,0,35.88741389
129254.73,1.018586295,0,0,35.90409167
129314.77,1.015556707,0,0,35.92076944
129374.82,1.021657307,0,0,35.93745
129434.9,1.035450093,0,0,35.95413889
129494.96,1.034822862,0,0,35.97082222
129555.04,1.030905716,0,0,35.98751111
129615.11,1.040148878,0,0,36.00419722
129675.23,1.04140063,0.018666946,0.144667783,36.02089722
129735.3,0.965161423,0.011929505,0.25,36.03758333
129795.35,0.90041811,0,0.07,36.05426389
129855.42,0.898194476,0,0.07,36.07095
129915.48,0.896986328,0,0.07,36.08763333
129975.54,0.917922648,0,0.07,36.10431667
130035.61,0.893176431,0,0.25,36.12100278
130095.65,0.904432827,0,0.07,36.13768056
130155.7,0.893051845,0,0.07,36.15436111
130215.77,0.919262479,0,0.07,36.17104722
130275.84,0.916902537,0,0.07,36.18773333
130335.92,0.914835031,0,0.25,36.20442222
130395.98,0.910053236,0,0,36.22110556
130456.05,0.933785233,0,0,36.23779167
130516.1,0.914125598,0,0,36.25447222
130576.16,0.928184383,0,0,36.27115556
130636.25,0.920968477,0,0,36.28784722
130696.3,0.921431528,0,0,36.30452778
130756.35,0.919765392,0,0,36.32120833
130816.41,0.914007552,0,0,36.33789167
130876.47,0.927703672,0,0,36.354575
130936.53,0.919228771,0,0,36.37125833
130996.58,0.930633858,0,0,36.38793889
131056.62,0.934562548,0,0,36.40461667
131116.7,0.948489182,0,0,36.42130556
131176.73,0.935024142,0,0,36.43798056
131236.8,0.94954667,0,0,36.45466667
131296.87,0.953713626,0,0,36.47135278
131356.95,0.957068065,0,0,36.48804167
131417.03,0.940306052,0,0,36.50473056
131477.06,0.952668937,0,0,36.52140556
131537.12,0.949062742,0,0,36.53808889
131597.16,0.944172039,0,0,36.55476667
131657.23,0.966656895,0,0,36.57145278
131717.31,0.961034236,0,0,36.58814167
131777.35,0.955075942,0,0,36.60481944
131837.43,0.966166513,0,0,36.62150833
131897.48,0.9693218,0,0,36.63818889
131957.54,0.982864537,0,0,36.65487222
132017.62,0.984265371,0,0,36.67156111
132077.69,0.96912179,0,0,36.68824722
132137.75,0.969396994,0,0,36.70493056
132197.82,0.974240386,0,0,36.72161667
132257.9,0.996921104,0,0,36.73830556
132317.98,0.964245224,0,0,36.75499444
132378.04,0.978791224,0,0,36.77167778
132438.1,0.979003707,0,0,36.78836111
132498.14,0.9904213,0,0,36.80503889
132558.19,0.986518363,0,0,36.82171944
132618.27,0.990328325,0,0,36.83840833
132678.38,0.993139254,0,0,36.85510556
132738.45,1.007044048,0,0,36.87179167
132798.48,0.976903869,0,0,36.88846667
132858.55,0.991108252,0,0,36.90515278
132918.61,1.006477659,0,0,36.92183611
132978.68,1.006842193,0,0,36.93852222
133038.73,1.003550736,0,0,36.95520278
133098.77,1.026740812,0,0,36.97188056
133158.85,1.021045102,0,0,36.98856944
133218.92,0.996379135,0,0,37.00525556
133278.96,1.017861944,0,0,37.02193333
133339,1.013138379,0,0,37.03861111
133399.08,1.012925328,0,0,37.0553
133459.11,1.029852114,0,0,37.071975
133519.18,1.018811713,0,0,37.08866111
133579.29,1.04000413,0,0,37.10535833
133639.37,1.021682425,0,0,37.12204722
133699.45,1.033185298,0,0,37.13873611
133759.52,1.035848842,0,0,37.15542222
133819.59,1.025610255,0,0,37.17210833
133879.67,1.037747683,0,0,37.18879722
133939.72,1.047570555,0,0,37.20547778
133999.78,1.042947127,0.018947992,0.145791968,37.22216111
134059.85,0.952360049,0.011179577,0.114718309,37.23884722
134119.91,0.905098109,0,0.07,37.25553056
134179.96,0.908161676,0,0.07,37.27221111
134240.01,0.898672346,0,0.25,37.28889167
134300.05,0.919970707,0,0.07,37.30556944
134360.1,0.907461924,0,0.07,37.32225
134420.16,0.916705106,0,0.07,37.33893333
134480.23,0.904773861,0,0.07,37.35561944
134540.3,0.921742775,0,0.25,37.37230556
134600.35,0.923556581,0,0.07,37.38898611
134660.39,0.913995641,0,0.07,37.40566389
134720.47,0.912899575,0,0,37.42235278
134780.55,0.916013402,0,0,37.43904167
134840.62,0.931269685,0,0,37.45572778
134900.68,0.937938991,0,0,37.47241111
134960.76,0.932370111,0,0,37.4891
135020.82,0.927530882,0,0,37.50578333
135080.87,0.933466171,0,0,37.52246389
135140.93,0.934655623,0,0,37.53914722
135200.98,0.932472952,0,0,37.55582778
135261.04,0.933427367,0,0,37.57251111
135321.11,0.939894529,0,0,37.58919722
135381.15,0.955282445,0,0,37.605875
135441.21,0.937098203,0,0,37.62255833
135501.29,0.934899594,0,0,37.63924722
135561.33,0.948614217,0,0,37.655925
135621.4,0.941714414,0,0,37.67261111
135681.48,0.955838229,0,0,37.6893
135741.52,0.957602449,0,0,37.70597778
135801.59,0.950613314,0,0,37.72266389
135861.67,0.965228085,0,0,37.73935278
135921.73,0.952484446,0,0,37.75603611
135981.77,0.974372266,0,0,37.77271389
136041.82,0.960850147,0,0,37.78939444
136101.88,0.964282878,0,0,37.80607778
136161.96,0.961170029,0,0,37.82276667
136222.01,0.977779543,0,0,37.83944722
136282.05,0.961243188,0,0,37.856125
136342.13,0.975326455,0,0,37.87281389
136402.21,0.974424439,0,0,37.88950278
136462.29,0.969780303,0,0,37.90619167
136522.32,0.982904953,0,0,37.92286667
136582.4,0.994251995,0,0,37.93955556
136642.47,0.984819693,0,0,37.95624167
136702.51,0.988268622,0,0,37.97291944
136762.55,1.000112709,0,0,37.98959722
136822.62,0.986152933,0,0,38.00628333
136882.69,1.007865171,0,0,38.02296944
136942.76,0.993755807,0,0,38.03965556
137002.8,1.013642616,0,0,38.05633333
137062.87,1.003887662,0,0,38.07301944
137122.93,1.007375637,0,0,38.08970278
137183,0.995199676,0,0,38.10638889
137243.08,1.012827403,0,0,38.12307778
137303.16,1.011030379,0,0,38.13976667
137363.2,1.022359363,0,0,38.15644444
137423.28,1.012932286,0,0,38.17313333
137483.36,1.018575674,0,0,38.18982222
137543.44,1.025299501,0,0,38.20651111
137603.51,1.019920287,0,0,38.22319722
137663.59,1.011148825,0,0,38.23988611
137723.64,1.030374563,0,0,38.25656667
137783.68,1.038626824,0,0,38.27324444
137843.75,1.048239864,0,0,38.28993056
137903.79,1.037348526,0,0,38.30660833
137963.83,1.043590228,0,0,38.32328611
138023.9,1.039039012,0,0,38.33997222
138083.96,1.037020866,0,0,38.35665556
138144.03,1.043161056,0,0,38.37334167
138204.07,1.049203893,0.02,0.15,38.39001944
138264.14,1.010339974,0.02,0.15,38.40670556
138324.19,0.94343043,0.00094995,0.073799801,38.42338611
138384.27,0.932433806,0,0.07,38.440075
138444.3,0.934715155,0,0.25,38.45675
138504.37,0.924649635,0,0.07,38.47343611
138564.44,0.936935007,0,0.07,38.49012222
138624.5,0.929955629,0,0.07,38.50680556
138684.56,0.928139559,0,0.07,38.52348889
138744.6,0.92801939,0,0.25,38.54016667
138804.65,0.932719575,0,0.07,38.55684722
138864.72,0.933007825,0,0.07,38.57353333
138924.78,0.939269134,0,0.07,38.59021667
138984.82,0.947367951,0,0,38.60689444
139044.89,0.938710092,0,0,38.62358056
139104.95,0.941464209,0,0,38.64026389
139165.03,0.958006085,0,0,38.65695278
139225.08,0.955065282,0,0,38.67363333
139285.16,0.957571595,0,0,38.69032222
139345.24,0.956301388,0,0,38.70701111
139405.28,0.95121076,0,0,38.72368889
139465.32,0.953981618,0,0,38.74036667
139525.36,0.982803641,0,0,38.75704444
139585.4,0.972613692,0,0,38.77372222
139645.47,0.969131352,0,0,38.79040833
139705.54,0.967513235,0,0,38.80709444
139765.6,0.971317824,0,0,38.82377778
139825.68,0.979942602,0,0,38.84046667
139885.75,0.973107856,0,0,38.85715278
139945.81,0.977888314,0,0,38.87383611
140005.89,0.98662124,0,0,38.890525
140065.96,0.983396686,0,0,38.90721111
140126.02,0.990576813,0,0,38.92389444
140186.1,0.972754686,0,0,38.94058333
140246.18,0.988193301,0,0,38.95727222
140306.24,0.986457448,0,0,38.97395556
140366.3,0.986992257,0,0,38.99063889
140426.35,0.999322496,0,0,39.00731944
140486.41,1.004998277,0,0,39.02400278
140546.46,1.004456337,0,0,39.04068333
140606.5,1.00214288,0,0,39.05736111
140666.56,1.006849317,0,0,39.07404444
140726.64,1.003348103,0,0,39.09073333
140786.69,1.015430612,0,0,39.10741389
140846.76,1.017684415,0,0,39.1241
140906.81,1.014855732,0,0,39.14078056
140966.87,1.008183054,0,0,39.15746389
141026.91,1.019620763,0,0,39.17414167
141087,1.024096238,0,0,39.19083333
141147.06,1.026333656,0,0,39.20751667
141207.12,1.022926872,0,0,39.2242
141267.17,1.031296325,0,0,39.24088056
141327.24,1.030516661,0,0,39.25756667
141387.32,1.033871762,0,0,39.27425556
141447.36,1.014516275,0,0,39.29093333
141507.4,1.02976005,0,0,39.30761111
141567.48,1.029592829,0,0,39.3243
141627.51,1.028746843,0,0,39.340975
141687.58,1.04583646,0,0,39.35766111
141747.64,1.043472987,0.019039655,0.25,39.37434444
141807.67,1.039697417,0.02,0.15,39.39101944
141867.77,0.932492409,0.000329069,0.071316278,39.40771389
141927.84,0.927386492,0,0.07,39.4244
141987.89,0.936069316,0,0.07,39.44108056
142047.97,0.930701576,0,0.25,39.45776944
142108.01,0.9321469,0,0.07,39.47444722
142168.07,0.930533049,0,0.07,39.49113056
142228.14,0.940568291,0,0.07,39.50781667
142288.18,0.932173477,0,0.07,39.52449444
142348.24,0.928384072,0,0.25,39.54117778
142408.3,0.932868741,0,0.07,39.55786111
142468.35,0.936591909,0,0.07,39.57454167
142528.42,0.944783899,0,0,39.59122778
142588.49,0.954436808,0,0,39.60791389
142648.53,0.947434064,0,0,39.62459167
142708.61,0.96086901,0,0,39.64128056
142768.69,0.960468717,0,0,39.65796944
142828.76,0.958480568,0,0,39.67465556
142888.8,0.969477842,0,0,39.69133333
142948.87,0.96453268,0,0,39.70801944
143008.91,0.965359847,0,0,39.72469722
143068.98,0.965491816,0,0,39.74138333
143129.06,0.962077249,0,0,39.75807222
143189.1,0.981342435,0,0,39.77475
143249.15,0.972474575,0,0,39.79143056
143309.19,0.976367249,0,0,39.80810833
143369.26,0.976738756,0,0,39.82479444
143429.33,0.986747254,0,0,39.84148056
143489.41,0.984027328,0,0,39.85816944
143549.49,0.984114094,0,0,39.87485833
143609.56,0.986804742,0,0,39.89154444
143669.63,0.98084728,0,0,39.90823056
143729.68,0.989077896,0,0,39.92491111
143789.75,0.989244338,0,0,39.94159722
143849.82,0.997015071,0,0,39.95828333
143909.87,0.996536093,0,0,39.97496389
143969.94,0.999043397,0,0,39.99165
144029.98,0.996145554,0,0,40.00832778
144090.03,0.994777912,0,0,40.02500833
